element_camara_on_date,element_camara_on_cpu_utilization,element_camara_on_total_power,element_camara_on_cpu_power,element_camara_on_gpu_power
2023-10-24 02:44:17,0.15571,32.53469,3.80469,28.73000
2023-10-24 02:44:18,0.19732,32.90343,4.02344,28.88000
2023-10-24 02:44:19,0.18633,32.33391,3.75391,28.58000
2023-10-24 02:44:20,0.16212,33.25266,3.72266,29.53000
2023-10-24 02:44:21,0.16003,32.21672,3.63672,28.58000
2023-10-24 02:44:22,0.16207,32.31031,3.57031,28.74000
2023-10-24 02:44:23,0.16379,32.55187,3.67188,28.88000
2023-10-24 02:44:24,0.15128,32.72437,3.98438,28.74000
2023-10-24 02:44:25,0.17931,32.90937,3.85938,29.05000
2023-10-24 02:44:26,0.16788,32.48391,3.75391,28.73000
2023-10-24 02:44:27,0.15679,32.78422,3.57422,29.21000
2023-10-24 02:44:28,0.14983,33.08516,4.03516,29.05000
2023-10-24 02:44:29,0.14335,32.72047,3.98047,28.74000
2023-10-24 02:44:30,0.13668,33.02078,3.80078,29.22000
2023-10-24 02:44:31,0.15997,32.59703,3.70703,28.89000
2023-10-24 02:44:32,0.15681,32.83734,3.77734,29.06000
2023-10-24 02:44:34,0.14686,32.23187,3.67188,28.56000
2023-10-24 02:44:35,0.14359,33.24766,3.59766,29.65000
2023-10-24 02:44:36,0.18421,32.72984,3.83984,28.89000
2023-10-24 02:44:37,0.18199,32.77219,3.74219,29.03000
2023-10-24 02:44:38,0.17550,32.45266,3.72266,28.73000
2023-10-24 02:44:39,0.16250,32.78453,3.89453,28.89000
2023-10-24 02:44:40,0.16117,33.37734,4.02734,29.35000
2023-10-24 02:44:41,0.14828,32.16594,3.58594,28.58000
2023-10-24 02:44:42,0.16835,32.23469,3.80469,28.43000
2023-10-24 02:44:43,0.16608,33.33641,3.81641,29.52000
2023-10-24 02:44:44,0.17287,32.81078,3.80078,29.01000
2023-10-24 02:44:45,0.18783,33.49094,3.96094,29.53000
2023-10-24 02:44:46,0.19261,32.13266,3.72266,28.41000
2023-10-24 02:44:47,0.19782,33.72594,4.08594,29.64000
2023-10-24 02:44:48,0.16423,32.78609,3.74609,29.04000
2023-10-24 02:44:49,0.13549,31.97297,3.54297,28.43000
2023-10-24 02:44:50,0.20739,33.13344,3.77344,29.36000
2023-10-24 02:44:51,0.19799,33.33344,4.02344,29.31000
2023-10-24 02:44:52,0.16955,32.12703,3.70703,28.42000
2023-10-24 02:44:53,0.17125,32.92656,3.72656,29.20000
2023-10-24 02:44:54,0.16485,32.00031,3.57031,28.43000
2023-10-24 02:44:55,0.15497,20.48625,3.15625,17.33000
2023-10-24 02:44:56,0.16179,19.43609,2.74609,16.69000
2023-10-24 02:44:57,0.17361,32.78547,3.60547,29.18000
2023-10-24 02:44:58,0.14614,32.44703,3.70703,28.74000
2023-10-24 02:44:59,0.17042,33.24516,4.03516,29.21000
2023-10-24 02:45:00,0.17133,33.66609,3.99609,29.67000
2023-10-24 02:45:01,0.15026,32.31047,3.73047,28.58000
2023-10-24 02:45:02,0.13715,32.10735,3.52734,28.58000
2023-10-24 02:45:03,0.13766,32.76688,3.54688,29.22000
2023-10-24 02:45:05,0.14623,32.45860,3.55859,28.90000
2023-10-24 02:45:06,0.16812,33.23453,3.89453,29.34000
2023-10-24 02:45:07,0.16097,32.78047,3.73047,29.05000
2023-10-24 02:45:08,0.17831,32.51516,3.78516,28.73000
2023-10-24 02:45:09,0.13986,33.05906,3.53906,29.52000
2023-10-24 02:45:10,0.18182,32.67516,3.78516,28.89000
2023-10-24 02:45:11,0.17273,32.27859,3.55859,28.72000
2023-10-24 02:45:12,0.20743,32.89328,3.86328,29.03000
2023-10-24 02:45:13,0.17128,33.60172,3.76172,29.84000
2023-10-24 02:45:14,0.19280,33.04375,3.84375,29.20000
2023-10-24 02:45:15,0.17155,32.82344,3.77344,29.05000
2023-10-24 02:45:16,0.15283,32.32375,3.59375,28.73000
2023-10-24 02:45:17,0.14164,32.66703,3.95703,28.71000
2023-10-24 02:45:18,0.17896,32.55812,3.82813,28.73000
2023-10-24 02:45:19,0.15767,32.50547,3.60547,28.90000
2023-10-24 02:45:20,0.18474,32.85641,3.81641,29.04000
2023-10-24 02:45:21,0.19948,33.20438,3.98438,29.22000
2023-10-24 02:45:22,0.16003,32.13469,3.55469,28.58000
2023-10-24 02:45:23,0.16525,33.05922,3.69922,29.36000
2023-10-24 02:45:24,0.16412,32.36750,3.93750,28.43000
2023-10-24 02:45:25,0.17814,32.91094,3.71094,29.20000
2023-10-24 02:45:26,0.13118,33.08250,3.56250,29.52000
2023-10-24 02:45:27,0.13769,32.48391,3.75391,28.73000
2023-10-24 02:45:28,0.14636,32.41906,3.53906,28.88000
2023-10-24 02:45:29,0.15956,32.29078,3.55078,28.74000
2023-10-24 02:45:30,0.14828,31.97297,3.54297,28.43000
2023-10-24 02:45:31,0.16894,33.09438,3.73438,29.36000
2023-10-24 02:45:33,0.16409,32.61266,3.72266,28.89000
2023-10-24 02:45:34,0.15476,32.53609,3.49609,29.04000
2023-10-24 02:45:35,0.19178,32.37453,3.64453,28.73000
2023-10-24 02:45:36,0.17151,33.05141,3.69141,29.36000
2023-10-24 02:45:37,0.17545,32.97719,3.61719,29.36000
2023-10-24 02:45:38,0.16697,32.58688,3.54688,29.04000
2023-10-24 02:45:39,0.16636,32.83125,3.78125,29.05000
2023-10-24 02:45:40,0.17062,32.40328,3.36328,29.04000
2023-10-24 02:45:41,0.18817,32.68938,4.10938,28.58000
2023-10-24 02:45:42,0.16146,32.32610,3.74609,28.58000
2023-10-24 02:45:43,0.16426,32.45641,3.56641,28.89000
2023-10-24 02:45:44,0.17668,33.37218,3.74219,29.63000
2023-10-24 02:45:45,0.16696,33.17047,3.98047,29.19000
2023-10-24 02:45:46,0.16171,32.54234,3.65234,28.89000
2023-10-24 02:45:47,0.18083,32.31766,3.59766,28.72000
2023-10-24 02:45:48,0.15430,32.71031,3.82031,28.89000
2023-10-24 02:45:49,0.15283,33.13937,4.10938,29.03000
2023-10-24 02:45:50,0.20073,33.56562,3.76563,29.80000
2023-10-24 02:45:51,0.17428,33.27969,3.92969,29.35000
2023-10-24 02:45:52,0.16026,32.29219,3.74219,28.55000
2023-10-24 02:45:53,0.15757,31.99250,3.56250,28.43000
2023-10-24 02:45:54,0.18705,32.95969,3.92969,29.03000
2023-10-24 02:45:55,0.14696,31.81297,3.54297,28.27000
2023-10-24 02:45:56,0.17618,32.97719,3.61719,29.36000
2023-10-24 02:45:57,0.14666,32.79344,3.77344,29.02000
2023-10-24 02:45:58,0.19894,32.59547,3.85547,28.74000
2023-10-24 02:45:59,0.15000,32.15813,3.57813,28.58000
2023-10-24 02:46:00,0.15280,32.09172,3.51172,28.58000
2023-10-24 02:46:01,0.18944,32.37578,3.67578,28.70000
2023-10-24 02:46:02,0.15285,32.26312,3.70313,28.56000
2023-10-24 02:46:03,0.18559,32.70313,3.70313,29.00000
2023-10-24 02:46:05,0.16470,32.64969,3.92969,28.72000
2023-10-24 02:46:06,0.17674,32.15375,3.59375,28.56000
2023-10-24 02:46:07,0.15221,32.60891,3.87891,28.73000
2023-10-24 02:46:08,0.15146,32.30594,3.58594,28.72000
2023-10-24 02:46:09,0.17761,32.93610,3.74609,29.19000
2023-10-24 02:46:10,0.20746,32.27391,4.00391,28.27000
2023-10-24 02:46:11,0.14983,31.80344,3.52344,28.28000
2023-10-24 02:46:12,0.18354,32.51906,3.78906,28.73000
2023-10-24 02:46:13,0.17419,31.84984,3.58984,28.26000
2023-10-24 02:46:14,0.16486,32.34515,3.78516,28.56000
2023-10-24 02:46:15,0.18384,32.25438,3.98438,28.27000
2023-10-24 02:46:16,0.17844,32.34797,3.91797,28.43000
2023-10-24 02:46:17,0.17577,32.68297,3.79297,28.89000
2023-10-24 02:46:18,0.19613,33.21938,3.85938,29.36000
2023-10-24 02:46:19,0.17047,32.00422,3.57422,28.43000
2023-10-24 02:46:20,0.17909,32.77438,3.73438,29.04000
2023-10-24 02:46:21,0.16117,32.00031,3.57031,28.43000
2023-10-24 02:46:22,0.17304,33.14109,3.62109,29.52000
2023-10-24 02:46:23,0.18267,32.32453,3.89453,28.43000
2023-10-24 02:46:24,0.18158,32.51109,3.62109,28.89000
2023-10-24 02:46:25,0.16844,22.46297,3.54297,18.92000
2023-10-24 02:46:26,0.15808,21.91578,2.67578,19.24000
2023-10-24 02:46:27,0.15932,22.10094,2.71094,19.39000
2023-10-24 02:46:28,0.16233,18.15578,2.67578,15.48000
2023-10-24 02:46:29,0.15880,17.76937,2.60938,15.16000
2023-10-24 02:46:30,0.18535,46.92313,4.45313,42.47000
2023-10-24 02:46:32,0.16919,46.99734,4.52734,42.47000
2023-10-24 02:46:33,0.18056,46.66766,4.84766,41.82000
2023-10-24 02:46:34,0.17049,47.07547,4.60547,42.47000
2023-10-24 02:46:35,0.17399,47.97313,4.70313,43.27000
2023-10-24 02:46:36,0.15112,48.12031,4.57031,43.55000
2023-10-24 02:46:37,0.16285,48.44390,4.75391,43.69000
2023-10-24 02:46:38,0.16919,47.26281,4.63281,42.63000
2023-10-24 02:46:39,0.15620,47.41312,4.95313,42.46000
2023-10-24 02:46:40,0.16536,47.19250,4.56250,42.63000
2023-10-24 02:46:41,0.15979,46.71094,4.71094,42.00000
2023-10-24 02:46:42,0.16880,47.92047,4.73047,43.19000
2023-10-24 02:46:43,0.16094,46.44375,4.59375,41.85000
2023-10-24 02:46:44,0.18574,48.19547,5.10547,43.09000
2023-10-24 02:46:45,0.16017,46.42203,4.58203,41.84000
2023-10-24 02:46:46,0.16132,47.28625,4.65625,42.63000
2023-10-24 02:46:47,0.17652,47.01375,4.84375,42.17000
2023-10-24 02:46:48,0.15254,47.09969,4.92969,42.17000
2023-10-24 02:46:49,0.20785,48.06250,4.81250,43.25000
2023-10-24 02:46:50,0.14640,46.70297,4.54297,42.16000
2023-10-24 02:46:51,0.16553,46.74828,4.73828,42.01000
2023-10-24 02:46:52,0.15936,46.39875,4.71875,41.68000
2023-10-24 02:46:53,0.14923,47.76172,4.51172,43.25000
2023-10-24 02:46:54,0.16551,47.81250,4.56250,43.25000
2023-10-24 02:46:55,0.15641,47.08500,4.62500,42.46000
2023-10-24 02:46:56,0.16893,48.23422,4.82422,43.41000
2023-10-24 02:46:57,0.17158,48.78391,4.75391,44.03000
2023-10-24 02:47:06,0.15630,48.97469,5.55469,43.42000
2023-10-24 02:47:07,0.13294,48.40484,4.71484,43.69000
2023-10-24 02:47:08,0.12381,47.88328,4.61328,43.27000
2023-10-24 02:47:09,0.13475,47.61406,4.66406,42.95000
2023-10-24 02:47:10,0.13587,46.63047,4.73047,41.90000
2023-10-24 02:47:11,0.13391,47.51750,5.43750,42.08000
2023-10-24 02:47:12,0.09645,47.72406,4.41406,43.31000
2023-10-24 02:47:13,0.17542,49.18219,5.49219,43.69000
2023-10-24 02:47:14,0.18478,42.57188,5.17188,37.40000
2023-10-24 02:47:15,0.17285,41.81859,4.55859,37.26000
2023-10-24 02:47:16,0.16162,41.51062,4.64063,36.87000
2023-10-24 02:47:17,0.16027,40.28547,4.60547,35.68000
2023-10-24 02:47:18,0.14322,39.30594,4.08594,35.22000
2023-10-24 02:47:19,0.15561,33.06953,4.01953,29.05000
2023-10-24 02:47:20,0.16978,33.00063,3.64063,29.36000
2023-10-24 02:47:21,0.15228,32.32547,3.60547,28.72000
2023-10-24 02:47:22,0.15365,22.08953,3.01953,19.07000
2023-10-24 02:47:23,0.15391,21.43578,2.67578,18.76000
2023-10-24 02:47:24,0.16820,18.53047,2.73047,15.80000
2023-10-24 02:47:25,0.17091,18.91453,2.64453,16.27000
2023-10-24 02:47:26,0.16908,17.80281,2.63281,15.17000
2023-10-24 02:47:27,0.16667,18.76234,2.65234,16.11000
2023-10-24 02:47:28,0.15874,46.30156,3.35156,42.95000
2023-10-24 02:47:29,0.16909,47.01859,4.55859,42.46000
2023-10-24 02:47:30,0.16889,46.73031,4.57031,42.16000
2023-10-24 02:47:32,0.17909,47.24125,4.78125,42.46000
2023-10-24 02:47:33,0.17591,46.96812,4.57813,42.39000
2023-10-24 02:47:34,0.17982,46.78500,4.62500,42.16000
2023-10-24 02:47:35,0.16609,48.44406,4.91406,43.53000
2023-10-24 02:47:36,0.15391,47.21984,4.58984,42.63000
2023-10-24 02:47:37,0.15093,46.96750,4.68750,42.28000
2023-10-24 02:47:38,0.15630,48.23406,4.66406,43.57000
2023-10-24 02:47:39,0.15392,46.75375,4.59375,42.16000
2023-10-24 02:47:40,0.15245,47.25500,4.62500,42.63000
2023-10-24 02:47:41,0.16905,47.36375,4.59375,42.77000
2023-10-24 02:47:42,0.15956,47.18250,4.56250,42.62000
2023-10-24 02:47:43,0.14661,47.07953,4.76953,42.31000
2023-10-24 02:47:44,0.14225,47.09906,4.78906,42.31000
2023-10-24 02:47:45,0.15162,46.86860,4.55859,42.31000
2023-10-24 02:47:46,0.15301,47.37203,4.58203,42.79000
2023-10-24 02:47:47,0.18282,48.31234,4.65234,43.66000
2023-10-24 02:47:48,0.17774,48.26531,4.69531,43.57000
2023-10-24 02:47:49,0.17458,48.30781,4.75781,43.55000
2023-10-24 02:47:50,0.17188,48.82703,4.95703,43.87000
2023-10-24 02:47:51,0.15874,46.82625,4.65625,42.17000
2023-10-24 02:47:52,0.14516,46.89594,4.58594,42.31000
2023-10-24 02:47:53,0.15102,47.03422,4.57422,42.46000
2023-10-24 02:47:54,0.14611,47.07156,4.60156,42.47000
2023-10-24 02:47:55,0.17088,47.68844,4.89844,42.79000
2023-10-24 02:47:56,0.14346,47.01078,4.55078,42.46000
2023-10-24 02:47:57,0.15398,47.83937,4.60938,43.23000
2023-10-24 02:47:58,0.17321,47.15359,4.68359,42.47000
2023-10-24 02:48:00,0.14726,48.00594,4.58594,43.42000
2023-10-24 02:48:01,0.15280,47.37594,4.58594,42.79000
2023-10-24 02:48:02,0.15391,47.36469,4.55469,42.81000
2023-10-24 02:48:03,0.16107,47.21609,4.74609,42.47000
2023-10-24 02:48:04,0.15025,48.02781,4.75781,43.27000
2023-10-24 02:48:05,0.14516,48.01563,4.76563,43.25000
2023-10-24 02:48:06,0.15152,47.54719,4.61719,42.93000
2023-10-24 02:48:07,0.14849,47.51078,5.05078,42.46000
2023-10-24 02:48:08,0.15870,47.20984,4.58984,42.62000
2023-10-24 02:48:09,0.13605,47.06000,4.75000,42.31000
2023-10-24 02:48:10,0.14057,47.18516,4.53516,42.65000
2023-10-24 02:48:11,0.15772,40.06297,4.54297,35.52000
2023-10-24 02:48:12,0.15333,40.25563,4.26563,35.99000
2023-10-24 02:48:13,0.15017,39.77031,4.07031,35.70000
2023-10-24 02:48:14,0.15430,32.36516,3.78516,28.58000
2023-10-24 02:48:15,0.16375,32.43687,3.54688,28.89000
2023-10-24 02:48:16,0.16263,32.65734,3.77734,28.88000
2023-10-24 02:48:17,0.15753,21.00828,2.73828,18.27000
2023-10-24 02:48:18,0.16582,20.02141,2.69141,17.33000
2023-10-24 02:48:19,0.16638,17.51016,2.66016,14.85000
2023-10-24 02:48:20,0.18321,18.89109,2.62109,16.27000
2023-10-24 02:48:21,0.16514,46.92109,4.62109,42.30000
2023-10-24 02:48:22,0.15746,47.84375,4.59375,43.25000
2023-10-24 02:48:23,0.17188,46.71312,4.70313,42.01000
2023-10-24 02:48:25,0.16054,47.17469,4.55469,42.62000
2023-10-24 02:48:26,0.15683,47.45515,4.53516,42.92000
2023-10-24 02:48:27,0.17748,47.50813,4.57813,42.93000
2023-10-24 02:48:28,0.18011,47.07734,4.77734,42.30000
2023-10-24 02:48:29,0.17301,47.46984,4.83984,42.63000
2023-10-24 02:48:30,0.16065,47.35641,4.56641,42.79000
2023-10-24 02:48:31,0.16031,46.87641,4.56641,42.31000
2023-10-24 02:48:32,0.17120,48.31422,4.57422,43.74000
2023-10-24 02:48:33,0.15489,47.04984,4.58984,42.46000
2023-10-24 02:48:34,0.15805,47.91063,4.64063,43.27000
2023-10-24 02:48:35,0.16053,47.23203,4.58203,42.65000
2023-10-24 02:48:36,0.14360,47.05203,4.58203,42.47000
2023-10-24 02:48:37,0.14587,47.64078,4.55078,43.09000
2023-10-24 02:48:38,0.15000,47.81297,4.54297,43.27000
2023-10-24 02:48:39,0.15591,46.90375,4.59375,42.31000
2023-10-24 02:48:40,0.15763,47.71109,4.62109,43.09000
2023-10-24 02:48:41,0.15541,47.69547,4.60547,43.09000
2023-10-24 02:48:42,0.14949,47.36031,4.57031,42.79000
2023-10-24 02:48:43,0.16246,46.71297,4.54297,42.17000
2023-10-24 02:48:44,0.15599,48.77422,4.57422,44.20000
2023-10-24 02:48:45,0.17343,47.20047,4.73047,42.47000
2023-10-24 02:48:46,0.15236,46.68687,4.54688,42.14000
2023-10-24 02:48:47,0.14068,47.52828,4.73828,42.79000
2023-10-24 02:48:48,0.15247,46.86469,4.55469,42.31000
2023-10-24 02:48:50,0.14611,47.52031,4.57031,42.95000
2023-10-24 02:48:51,0.15169,47.69547,4.60547,43.09000
2023-10-24 02:48:52,0.14541,47.34078,4.55078,42.79000
2023-10-24 02:48:53,0.14020,47.48906,4.53906,42.95000
2023-10-24 02:48:54,0.14555,47.06422,4.57422,42.49000
2023-10-24 02:48:55,0.18025,47.24344,4.77344,42.47000
2023-10-24 02:48:56,0.15110,47.28688,4.54688,42.74000
2023-10-24 02:48:57,0.14983,48.64610,4.74609,43.90000
2023-10-24 02:48:58,0.16000,47.05984,4.58984,42.47000
2023-10-24 02:48:59,0.15814,47.08766,4.59766,42.49000
2023-10-24 02:49:00,0.14373,47.47297,4.54297,42.93000
2023-10-24 02:49:01,0.15311,47.53203,4.58203,42.95000
2023-10-24 02:49:02,0.17482,48.53250,4.81250,43.72000
2023-10-24 02:49:03,0.15901,47.81656,4.72656,43.09000
2023-10-24 02:49:04,0.16497,47.21984,4.58984,42.63000
2023-10-24 02:49:05,0.15101,48.15156,4.60156,43.55000
2023-10-24 02:49:06,0.15961,40.46516,4.78516,35.68000
2023-10-24 02:49:07,0.15456,40.50297,4.04297,36.46000
2023-10-24 02:49:08,0.14983,39.70125,4.03125,35.67000
2023-10-24 02:49:09,0.15878,33.25047,3.73047,29.52000
2023-10-24 02:49:10,0.15318,32.50672,3.63672,28.87000
2023-10-24 02:49:11,0.14746,20.98625,3.65625,17.33000
2023-10-24 02:49:12,0.14686,20.83484,2.71484,18.12000
2023-10-24 02:49:13,0.16472,20.99484,2.71484,18.28000
2023-10-24 02:49:15,0.15177,17.65625,2.65625,15.00000
2023-10-24 02:49:16,0.15320,18.26500,2.62500,15.64000
2023-10-24 02:49:17,0.17177,44.41953,2.76953,41.65000
2023-10-24 02:49:18,0.15221,47.30250,4.81250,42.49000
2023-10-24 02:49:19,0.15385,47.02078,4.55078,42.47000
2023-10-24 02:49:20,0.14923,46.89250,4.56250,42.33000
2023-10-24 02:49:21,0.14983,46.58031,4.57031,42.01000
2023-10-24 02:49:22,0.14899,46.86469,4.55469,42.31000
2023-10-24 02:49:23,0.15352,47.07594,4.58594,42.49000
2023-10-24 02:49:24,0.14068,46.57422,4.57422,42.00000
2023-10-24 02:49:25,0.15067,46.93156,4.60156,42.33000
2023-10-24 02:49:26,0.15488,46.86250,4.56250,42.30000
2023-10-24 02:49:27,0.17373,48.11703,4.70703,43.41000
2023-10-24 02:49:28,0.15254,47.34469,4.55469,42.79000
2023-10-24 02:49:29,0.15905,47.30906,4.53906,42.77000
2023-10-24 02:49:30,0.16267,47.62516,4.53516,43.09000
2023-10-24 02:49:31,0.14949,47.21766,4.59766,42.62000
2023-10-24 02:49:32,0.15169,47.80078,4.55078,43.25000
2023-10-24 02:49:33,0.15352,47.35641,4.56641,42.79000
2023-10-24 02:49:34,0.14983,47.78906,4.53906,43.25000
2023-10-24 02:49:35,0.13322,48.47562,4.76563,43.71000
2023-10-24 02:49:36,0.16246,48.00391,4.75391,43.25000
2023-10-24 02:49:37,0.16017,47.00297,4.54297,42.46000
2023-10-24 02:49:38,0.16414,47.46172,4.51172,42.95000
2023-10-24 02:49:39,0.15110,48.68953,4.51953,44.17000
2023-10-24 02:49:40,0.20496,47.91047,4.98047,42.93000
2023-10-24 02:49:41,0.16058,47.57063,4.64063,42.93000
2023-10-24 02:49:43,0.17519,47.50203,4.58203,42.92000
2023-10-24 02:49:44,0.17395,48.69750,4.68750,44.01000
2023-10-24 02:49:45,0.15535,47.39938,4.60938,42.79000
2023-10-24 02:49:46,0.16041,47.46125,4.53125,42.93000
2023-10-24 02:49:47,0.14395,47.05375,4.59375,42.46000
2023-10-24 02:49:48,0.14261,46.90422,4.57422,42.33000
2023-10-24 02:49:49,0.17896,46.86203,4.58203,42.28000
2023-10-24 02:49:50,0.20111,48.58875,4.71875,43.87000
2023-10-24 02:49:51,0.17663,48.06844,5.14844,42.92000
2023-10-24 02:49:52,0.16726,47.16250,4.56250,42.60000
2023-10-24 02:49:53,0.19168,48.74062,4.89063,43.85000
2023-10-24 02:49:54,0.15318,47.02531,4.69531,42.33000
2023-10-24 02:49:55,0.13969,46.85469,4.55469,42.30000
2023-10-24 02:49:56,0.14334,46.97984,4.83984,42.14000
2023-10-24 02:49:57,0.15993,48.65266,4.97266,43.68000
2023-10-24 02:49:58,0.17682,47.69563,4.76563,42.93000
2023-10-24 02:49:59,0.15794,47.46563,4.51563,42.95000
2023-10-24 02:50:00,0.16695,39.53250,4.31250,35.22000
2023-10-24 02:50:01,0.16667,40.32594,4.33594,35.99000
2023-10-24 02:50:02,0.17869,33.73875,4.21875,29.52000
2023-10-24 02:50:03,0.14611,32.84281,3.63281,29.21000
2023-10-24 02:50:04,0.15741,32.44688,3.54688,28.90000
2023-10-24 02:50:05,0.17314,32.77953,3.26953,29.51000
2023-10-24 02:50:06,0.16047,32.81562,3.76563,29.05000
2023-10-24 02:50:07,0.14949,32.96375,3.59375,29.37000
2023-10-24 02:50:08,0.18364,33.82938,3.85938,29.97000
2023-10-24 02:50:09,0.16581,33.25453,3.89453,29.36000
2023-10-24 02:50:10,0.17007,32.55625,3.65625,28.90000
2023-10-24 02:50:12,0.16233,33.45719,3.61719,29.84000
2023-10-24 02:50:13,0.17993,32.35172,3.76172,28.59000
2023-10-24 02:50:14,0.13644,32.54828,3.48828,29.06000
2023-10-24 02:50:15,0.16427,32.11906,3.53906,28.58000
2023-10-24 02:50:16,0.14661,32.82500,3.62500,29.20000
2023-10-24 02:50:17,0.14416,32.49984,3.58984,28.91000
2023-10-24 02:50:18,0.16038,32.27344,3.52344,28.75000
2023-10-24 02:50:19,0.17088,33.56406,3.91406,29.65000
2023-10-24 02:50:20,0.15909,32.63203,3.58203,29.05000
2023-10-24 02:50:21,0.16007,32.47813,3.57813,28.90000
2023-10-24 02:50:22,0.16041,32.46641,3.56641,28.90000
2023-10-24 02:50:23,0.16241,32.97391,3.75391,29.22000
2023-10-24 02:50:24,0.15000,32.78031,3.57031,29.21000
2023-10-24 02:50:25,0.14746,32.63594,3.58594,29.05000
2023-10-24 02:50:26,0.15085,32.48985,3.58984,28.90000
2023-10-24 02:50:27,0.14761,32.40125,3.53125,28.87000
2023-10-24 02:50:28,0.16074,32.73547,3.85547,28.88000
2023-10-24 02:50:29,0.16517,32.78203,3.58203,29.20000
2023-10-24 02:50:30,0.15523,32.47984,3.58984,28.89000
2023-10-24 02:50:31,0.17030,32.64984,3.58984,29.06000
2023-10-24 02:50:32,0.17094,32.51281,3.63281,28.88000
2023-10-24 02:50:33,0.15544,32.41734,3.52734,28.89000
2023-10-24 02:50:34,0.14485,32.15813,3.57813,28.58000
2023-10-24 02:50:35,0.15327,32.29469,3.55469,28.74000
2023-10-24 02:50:36,0.15604,32.30812,3.57813,28.73000
2023-10-24 02:50:37,0.15508,33.10984,3.58984,29.52000
2023-10-24 02:50:39,0.15936,32.72406,3.66406,29.06000
2023-10-24 02:50:40,0.15651,32.54391,3.50391,29.04000
2023-10-24 02:50:41,0.15651,32.71344,3.52344,29.19000
2023-10-24 02:50:42,0.15168,33.01250,3.81250,29.20000
2023-10-24 02:50:43,0.15598,32.52891,3.62891,28.90000
2023-10-24 02:50:44,0.16834,33.07672,3.88672,29.19000
2023-10-24 02:50:45,0.16836,33.72562,3.76563,29.96000
2023-10-24 02:50:46,0.16780,32.05500,3.62500,28.43000
2023-10-24 02:50:47,0.15856,32.44688,3.54688,28.90000
2023-10-24 02:50:48,0.15456,32.25734,3.52734,28.73000
2023-10-24 02:50:49,0.15254,31.95953,3.51953,28.44000
2023-10-24 02:50:50,0.15417,32.40953,3.51953,28.89000
2023-10-24 02:50:51,0.15825,21.99063,3.39063,18.60000
2023-10-24 02:50:52,0.16417,21.61141,2.69141,18.92000
2023-10-24 02:50:53,0.17550,21.46703,2.70703,18.76000
2023-10-24 02:50:54,0.16862,17.54141,2.69141,14.85000
2023-10-24 02:50:55,0.15970,45.07844,3.39844,41.68000
2023-10-24 02:50:56,0.15719,46.82563,4.51563,42.31000
2023-10-24 02:50:57,0.16027,46.79828,4.48828,42.31000
2023-10-24 02:50:58,0.15917,46.79438,4.48438,42.31000
2023-10-24 02:50:59,0.18478,47.71516,4.78516,42.93000
2023-10-24 02:51:00,0.18762,47.63750,4.68750,42.95000
2023-10-24 02:51:01,0.20055,48.29750,4.93750,43.36000
2023-10-24 02:51:02,0.16695,47.34125,4.53125,42.81000
2023-10-24 02:51:03,0.16126,47.03688,4.54688,42.49000
2023-10-24 02:51:04,0.15437,47.03422,4.57422,42.46000
2023-10-24 02:51:05,0.15162,46.82172,4.51172,42.31000
2023-10-24 02:51:06,0.17658,46.67078,4.55078,42.12000
2023-10-24 02:51:08,0.16636,46.86656,4.72656,42.14000
2023-10-24 02:51:09,0.17238,48.03844,4.64844,43.39000
2023-10-24 02:51:10,0.16192,46.36016,4.66016,41.70000
2023-10-24 02:51:11,0.15411,46.60547,4.60547,42.00000
2023-10-24 02:51:12,0.15464,46.72078,4.55078,42.17000
2023-10-24 02:51:13,0.14286,47.22375,4.59375,42.63000
2023-10-24 02:51:14,0.15641,47.57125,4.78125,42.79000
2023-10-24 02:51:15,0.15034,46.62125,4.78125,41.84000
